,Class,Data,char_length,word_count
726,-1,"viền màn hình siêu mỏng nhưng nhìn tổng thể không hài hòa dẫn đến không đẹp.....phần trên và dưới dư thừa quá nhiều nhìn thô ......và dày 7,9mm cũng thô luôn.",158,31
727,-1,nhìn tệ hơn c5 nữa,18,5
728,-1,pin 2300 nhìn thấy nản rồi...,29,6
729,-1,phiên bản lỗi của của dòng z. thất bại rồi.,43,10
730,-1,"thiết kế không có gì nổi bật, cái viền trên dưới quá dày, nhìn phản cảm. hãy đổi mới và học tập samsung đi thì mới bán được hàng.",131,30
731,-1,mua cái này để mình chọn cái c5 ngon bổ lại rẻ!,47,12
732,-1,"xong rồi, hợp tác với tcl coi như ném thương hiệu xuống sông.",61,13
733,-1,có lẽ mình vẫn dùng blackberry10. chứ lại có cả blackberry tq nữa thì càng chịu.,80,16
734,-1,"đang yêu thích và dùng blackberry, tự dưng giờ nghe blackberry trung quốc là thấy dị ứng. không biết thích nổi không. cứ nghe gì của trung quốc là thấy ghét rồi đó. buồn blackberry.",181,35
735,-1,"sao lại sản xuất tại trung quốc, thật buồn cho fan hâm mộ blackberry. tôi hy vọng rim tiếp tục sản xuất tại canada và méxico",124,26
736,-1,chỉ dùng dòng bb10 và dừng. còn dòng từ adnroid sx ở tq thì từ nay ....chia tay,79,18
737,-1,vậy e sài cái q10 hư thì chia tay lun.,38,10
738,-1,cứ bảo sao không ai dung blackberry.,33,7
739,-1,thực ra khi john chen tiếp nhận rim thì ông đã có hẳn một lộ trình biến blackberry thành của trung quốc.đây là bản sao của sự thất bại của nokia.vậy tại sao những tín đồ việt nam không hợp lại mua lại blackberry đi.,215,45
740,-1,"blackberry mất chất quá rồi, sao mà mình theo được nữa đây",66,12
741,-1,tiếc cho một thương hiệu!,25,5
742,-1,thế thì không mua,14,4
743,-1,"mong các bác cải thiện giùm cái trình edge thì tui cảm ơn lắm lắm. tui oải nó lắm rồi, trình duyệt gì mà cứ hay đơ, rồi oop, something went wrong thì làm ăn được cái gì. tui dùng cả máy bàn, windows phone, surface book, và edge của cái nào cũng như nhau. đúng là bờ vực thẳm .",279,60
744,-1,"trình duyệt web edge của win 10 bị lỗi không xem được các clip trên các báo mạng mặc dù đã vào settings, view advanded setting, bật adobe flashplayer nhưng vẫn không xem được. phải chuyển sang chế độ duyệt open with internet explorer hoặc xem bằng chrome.",255,48
745,-1,laban key tốt hơn,17,4
746,-1,"mình cũng là fansam và ifan , rất thích 2 hãng vì máy tốt và đẹp , nhưng thừa nhận hôm nay samsung cũng đã đạt tới mức tận cùng thiết kế , mọi ý tưởng bây giờ xoay vòng , note7 giống note5 , s6 ,s7 , chẳng có sự đột phá gì mới",226,55
747,-1,nhưng mà vẫn hơn iphone của nhiều thánh còn chẳng thây đổi cái gì . và có thêm phép thuật cho to ra và nhỏ lại mà thôi,118,28
748,-1,"mong là note 7 có thiết kế nhìn khác lạ hơn so với hình phía trên , như thế giống đúc với note 5 rồi còn gì",107,27
749,-1,bộ nhớ trong lớn nhưng phải có khe cắm thẻ nhớ nửa mới ngon,59,14
750,-1,không có thẻ nhớ ngoài thì không thích rồi,42,9
751,-1,"bộ nhớ quá khủng, để làm gì nhỉ ?",33,9
752,-1,apple cạn ý tưởng và không có gì mới.,41,9
753,-1,"với sức sáng tạo của hàng ngàn nhà thiết kế sau một năm ròng rã vất vã suy nghĩ, họ đã cho ra một thế hệ iphone mới y chang như cũ, chỉ tô lên một cái màu mới, thật đáng khâm phục. màu mới về rồi, toàn bộ đổi điện thoại đi.",223,53
754,-1,camera xấu vậy?,15,3
755,-1,vừa sài wdp vừa sài ios vừa sài androi mình là người mê công nghệ muốn tìm hỉu không fan của ai hết . nhận xét xấu vô đối,120,30
756,-1,"thiết kế quá bình thường, không có phong cách của iphone thuở nào",65,13
757,-1,"camera lồi là không thích rồi còn 2 sim nữa, thôi chờ em 8 ra xem sao",66,17
758,-1,chán,4,1
759,-1,"camera sau của ip7 nhìn kinh thế, để lại như ip 5s là được rồi, thêm chống nước, bụi nữa là ok. mà màu này giống như màu của dòng sony z thì phải, nhưng công nhận màu này đẹp",174,40
760,-1,camera không chỉ lồi nhẹ mà nay đã lòi ra một cách hiên ngang!,59,14
761,-1,không có gì đột phá,15,5
762,-1,con i7 này yếu như sên. toàn lừa dân không biết gì. mấy e nhân viên siêu thị tha hồ chém gió chip mạnh nhất bây giờ a ạ,121,29
763,-1,i7 dòng u quá yếu!!!hy vọng năm nay intel sẽ ra i7 mạnh hơn,59,14
764,-1,2.100 usd vẫn chỉ được gọi là máy ảnh giá rẻ sao? hic,57,14
765,-1,"samsung sao không chạy ios đi, cứ androi hoài chán vãi !",53,12
766,-1,đi sau lumia rồi,16,4
767,-1,lại toét mắt ra mới mở được cái máy thôi,40,10
768,-1,và cái loa thoại vẫn xấu kinh điển như ngày nào !,49,12
769,-1,"em cũng cạch các bác ah con f1 oppo chan vãi ,mạng kém ram 3g không ăn thua,máy nhanh hao pin",90,21
770,-1,mình không chê nhưng thật sự hàng oppo xài mau xuống lắm. mà giá quá chát không có xứng với giá trị. bạn nào xài rồi sẽ biết,120,28
771,-1,các hãng điện thoại tq bây h cho ra đời những chiếc điện thoại rất ấn tượng nhưng oppo không nằm trọng số đó,88,22
772,-1,chả có j đột phá .chết đi windows phone,39,9
773,-1,đã dùng winphone và không bao giờ dùng nữa.,43,9
774,-1,"tôi thì thấy là microsoft đã quá coi thường người dùng trong thiết kế giao diện của windows phone windows 8 trở đi. giao diện live tiles với tôi chỉ là một mảng màu giống giống nhau, lúc cần không biết nhấn vào đâu quá rối rắm, quá nhiều thông tin không cần thiết quá xấu",276,56
775,-1,thời này ai sài windows nữanhìn cái giao diện loằng ngoằng rối mắt,66,13
776,-1,"do giao diện đơn giản nhưng rất khó sử dụng, điển hình như vút từ phải sang trái mới hiện menu nhưng phải vút ở trên mới hiện, vút ở dưới không hiện, rồi khi hiện ra thì ứng dụng rối tung, phải vút mỏi tay mới vào được phần mình muốn tìm, ứng dụng quá nghèo nàn, như muốn học tiếng anh hay cái gì cũng khó, nhưng ưu điểm là không chậm sau một thời gian như android.",365,80
777,-1,thời này ai mà sài windows đâu nữanhìn cái giao diện loằng loằng ngoằng rối mắt,79,16
778,-1,mình cũng không rõ bạn mở bản wp mấy 10 hay mấy mình mở trên wp8 thì thất vọng hoàn toàn và không bao giờ muốn sử dụng lại nữa.,129,30
779,-1,"đơn giản là ứng dụng ít, còn nhiều lỗi nên người dùng không thích",65,14
780,-1,cái tệ nhất của window phone là kho ứng dụng không phong phú so với ios và android thế thôi,91,20
781,-1,không bao giờ dùng hãng này. ứng dụng thì ít. giao diện nhìn cùi bắp.,69,15
782,-1,"wp không tốt vì hệ thống tập trung cho giao diện mượt và giảm hao pin và ít chức năng hệ thống vì thế ứng dụng viết cho wp rất hạn chế dùng hệ thống vì thế ứng dụng viết cho wp thường không ổn định, ít chức năng. cứ xem app fb viết mãi mà không xong phải port từ ios sang. ngay cả bản thân win10m đến giờ vẫn còn đang fix lỗi hệ thống như 3g, pin, wifi, thoát app... win10m gần 2 năm giới thiệu mà chỉ 10 máy update.",414,94
783,-1,biểu tượng màn hình giống nhau một nền màu xanh nhìn nhanh khó thao tác. không thích dùng windown,97,19
784,-1,mua windowsphone chỉ vì yêu nokia không ngờ lại phải bỏ thêm tiền mua android sau một tháng. windowsphone chết đi là vừa,120,23
785,-1,"lumia 730 rất hay treo, thoát ứng dụng đột ngột, đang bấm số hay bị ẩn mất bàn phím,...",87,19
786,-1,"không có app facebook, youtube,... nói chung ứng dụng nghèo nàn, trình duyệt web của winphone quá tệ so với safari hay chrome. winphone không bị thất bại mới là lạ",163,31
787,-1,"đã thử test windows phone từ hồi mới ra, kết quả cầm không quá 2 phút là ném lại. lâu lâu thấy bạn bè lôi lúa mì ra cũng mượn vuốt vuốt đâu được 1 2 phút rồi trả lại. tóm lại là không thể nuốt nổi cái hệ điều hành này, nhất là cái giao diện!",233,56
788,-1,"đáng nhẽ đã tốt nếu nó không dở kkk, nên nhớ người tiêu dùng mới thông thái nhất, họ biết cái gì tốt cho họ",107,25
789,-1,"mất chất rồi, blackberry nên cải tiến phần mềm, đàm phán với google để app của google chạy mượt trên blackberry os sẽ hay hơn.",126,25
790,-1,có vẻ như đã bão hòa về ý tưởng cho ngoại hình của 1 chiếc điện thoại,69,17
791,-1,apple có vẻ đã cạn kiệt ý tưởng. iphone 7 với phiên bản như thế này thì tôi sẽ lựa chọn samsung s7,98,23
792,-1,iphone đẻ nhiều đẻ mắn quá nhìn nhàn chán quá,45,10
793,-1,"táo cạn kiệt ý tưởng , không qua nổi 5s thần thánh !",54,13
794,-1,ôi cái giá hút máu,18,5
795,-1,"chẳng có gì thay đổi về công nghệ mà chỉ thay đổi về con số 4,5,6,7 và....",74,17
796,-1,chẳng có gì mới,15,4
797,-1,mình nghĩ iphone 7 sẽ ế vì pin quá kém.,39,10
798,-1,dự là sẽ lại ế tương tự như iphone se,37,10
799,-1,minh dùng iphone từ năm 2011 nhưng cảm thấy thất chán rồi.iphone không có j thay đổi lớn từ sau 6s.có lẽ mình sẽ chuyển qua ss hoặc huwaei,135,29
800,-1,màn hình vẫn sẽ là lcd cùi bắp độ phân giải con giòi như thường lệ.,67,16
801,-1,lởm mà giá cao,17,4
802,-1,điên thoai trung quốc ram 1 tb thì cũng thế thôi,48,11
803,-1,"vãi thật 6gb xài chưa hết, 8gb làm gì không biết",48,11
804,-1,cái gì cũng cao. mà không bik chạy thế nào.,40,10
805,-1,sắp có điện thoại gam 16g rồi nhưng vẩn chậm và lắc,43,11
806,-1,ram 8g để làm gì?????????,25,5
807,-1,"trước kia tiêu chỉ của tôi là chọn máy gồm thật rẻ, cấu hình tốt hơn giá tiền nhiều và không phân biệt nhà sản xuất vì chỉ nghĩ là dùng android đều như nhau hết. nhưng sau khi dùng vài đời máy china mà mỗi em chỉ được 3 4 tháng là hỏng,kèm theo máy hay bị chậm, giật,nóng máy,nhanh hết pin, camera kém... rồi tôi quyết định chọn em samsung a5 2016 dùng thử vì em này có giá gấp đôi mấy em kia nhưng đắt sắt ra miếng các bạn ạ. hầu như đáp ứng đầy đủ các yêu cầu của tôi mà cũng khá sang trọng nữa. một phần tôi nghĩ dùng hàng samsung thì cũng lợi cho đất nước nữa chứ các bạn nhỉ. trên đây cũng là ý kiến riêng của tôi,cũng chẳng vì tôi là fan samsung mà nói hay cho samsung đâu, các bạn hãy tìm các hãng có thương hiệu mà chọn mua cho phù hợp với công việc và giải trí nhé. chúc mọi người luôn vui vẻ.",807,177
808,-1,"với cái giá thế này bỏ 60 triệu mua máy chiếu fullhd của sony thì nét căng, không hề nhạt 1 chút nào!",98,23
809,-1,"samsung , sony , iphone , htc , zenfone , oppo , 2 năm trở lại đây chẳng thấy gì nổi bật , sản phẩm cứ na ná nhau , s6 giống s7 , note7 lại giống s7 , note5 lại giống s7 . có lẽ đã tới lúc mọi ý tưởng thiết kế smarphone đạt tới điểm cuối , cả thế giới chỉ có mỗi lg là có sự thay đổi ở phần thiết kế sản phẩm",308,78
810,-1,apple sắp đi theo con đường cũ của gã khổng lồ nokia rùi....................,76,13
811,-1,có khi nào là hết ý tưởng không..?,31,8
812,-1,"theo ý mình chọn dell xps cấu hình cũng vậy, giá lại rẻ hơn cho lành.",69,16
813,-1,"chưa trải nghiệm nhưng nhìn qua về cấu hình đã thấy máy kém hơn các điện thoại khác ở 2 điểm chính 1. màn hình chỉ ở độ phân giải hd 720x1280, trong khi mặt bằng trung bây giờ điện thoại ở full hd, chưa kể tới 2k.2. pin quá yếu 2300 mah, tối thiểu cũng tầm 3000mah mới đủ dùng.",279,61
814,-1,"nói thật, đừng mua dual sim, mình đang xài sony xperia c4 dual, lỗi ghê lắm",75,16
815,-1,chán sony vì bảo hành lắm rồi,29,7
816,-1,"cac ban nen tu bo cai hang sony nay di , vi no thua kem ve moi hinh thuc , minh thay tot nhat khong nen mua .",109,28
817,-1,"mình mới mua cái c5 dual mà loi muốn khóc luôn ,",48,12
818,-1,sony xa các bạn xem có phải loa nghe rất nhỏ .. không biết lỗi do phần mềm hay sao nữa nhưng khi mình trải nghiệm thì thấy rất nhỏva do xu ly tuy ram 2gb loi 8 nhung co giac bi khung lai vai nhip,195,45
819,-1,khong nen mua sony.... che do bao hanh qua kem. qua tiec cho mot thuong hieu nhat.,82,17
820,-1,giá cao quá,11,3
821,-1,"chiếc ipad 4 của tôi màn hình 9,7 inch mà pin đã 11500 mah rồi, chiếc này tới hơn 18 inch và dày mà pin chỉ 5700mah thôi sao. to và dày vậy đáng lẽ pin phải dùng được 2 ngày, samsung tối ưu linh kiện quá kém",207,48
822,-1,lý do cái máy này ra đời để làm gì??? riêng dung lượng pin 5700 là thấy không có tác dụng gì rồi,96,23
823,-1,như cầm cái tv theo cười,23,6
824,-1,"ai mà mua, mua cái này thà mua laptop màn hình ứng có phải hơn không?",65,16
825,-1,"cái này có lẽ chỉ thật sự phát huy tác dụng khi xem phim hoặc thuyết trình mà thôi, chứ lướt web hay làm việc mà để trên bàn như vậy thì thao tác không thoải mái lắm, có lẽ sẽ có phụ kiện bàn phím thì sẽ tốt hơn",211,50
826,-1,thua laptop rồi ss ơi!,22,5
827,-1,mình là fan ss nhưng con này không biết để làm j ?,47,13
828,-1,"ôi má ơi, máy tính bảng lưng gù.",32,8
829,-1,cái tấm bảng đã ra đời hic,28,7
830,-1,"thua con note book 10.1 cua minh,gon nhe pin ok",47,10
831,-1,điên rồ,7,2
832,-1,mtb kiểu này thì thà mua laptop có cảm ứng.,43,10
833,-1,một kiểu tự sát không có đối thủ!,35,8
